==14049== NVPROF is profiling process 14049, command: ./3D 512 8 100 ../../data/hotspot3D/power_512x8 ../../data/hotspot3D/temp_512x8 output.txt
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",781894,789361,785839
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.880757%,0.946793%,0.910756%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.944730%,0.997625%,0.969766%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",262144,262144,262144
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_total_data_transmitted","NVLink Total Data Transmitted",576,576,576
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_total_data_received","NVLink Total Data Received",384,384,384
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_user_data_transmitted","NVLink User Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_user_data_received","NVLink User Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_overhead_data_transmitted","NVLink Overhead Data Transmitted",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_overhead_data_received","NVLink Overhead Data Received",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_total_nratom_data_transmitted","NVLink Total Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_user_nratom_data_transmitted","NVLink User Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_total_ratom_data_transmitted","NVLink Total Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_user_ratom_data_transmitted","NVLink User Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_total_write_data_transmitted","NVLink Total Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_user_write_data_transmitted","NVLink User Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_transmit_throughput","NVLink Transmit Throughput",7.869749MB/s,8.033173MB/s,7.954217MB/s
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_receive_throughput","NVLink Receive Throughput",5.246499MB/s,5.355448MB/s,5.302806MB/s
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_total_response_data_received","NVLink Total Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"nvlink_user_response_data_received","NVLink User Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"ipc","Executed IPC",0.731965,0.757705,0.743876
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"issued_ipc","Issued IPC",0.731046,0.758554,0.745085
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"issue_slot_utilization","Issue Slot Utilization",34.459252%,35.756196%,35.122025%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"sm_efficiency","Multiprocessor Activity",90.310602%,92.532530%,91.609725%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"achieved_occupancy","Achieved Occupancy",0.859313,0.864503,0.861981
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",1.210288,1.252259,1.228861
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_utilization","L2 Cache Utilization","Low (2)","Low (2)","Low (2)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"tex_utilization","Unified Cache Utilization","Low (3)","Mid (4)","Low (3)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"tex_fu_utilization","Texture Function Unit Utilization","Mid (4)","Mid (4)","Mid (4)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"special_fu_utilization","Special Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Low (3)","Low (3)","Low (3)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",5.196625%,5.391132%,5.301943%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,3072,281
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"pcie_total_data_received","PCIe Total Data Received",0,512,46
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_global_loads","Warp level instructions for global loads",393216,393216,393216
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_global_stores","Warp level instructions for global stores",65536,65536,65536
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",25093472,25302336,25208554
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"dram_read_bytes","Total bytes read from DRAM to L2 cache",16789568,16912192,16837109
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"dram_write_bytes","Total bytes written from L2 cache to DRAM",8803232,8888480,8843706
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",8388608,8388608,8388608
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_surface_reduction_bytes","Bytes written to L2 from Unified Cache for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_surface_atomic_store_bytes","Bytes transferred between Unified Cache and L2 for surface atomics",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"global_load_requests","Total number of global load requests from Multiprocessor",1572864,1572864,1572864
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"local_load_requests","Total number of local load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"surface_load_requests","Total number of surface load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"global_store_requests","Total number of global store requests from Multiprocessor",262144,262144,262144
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"local_store_requests","Total number of local store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"surface_store_requests","Total number of surface store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"global_atomic_requests","Total number of global atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"global_reduction_requests","Total number of global reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"surface_atomic_requests","Total number of surface atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"surface_reduction_requests","Total number of surface reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"sysmem_read_bytes","System Memory Read Bytes",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"sysmem_write_bytes","System Memory Write Bytes",160,160,160
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"l2_tex_hit_rate","L2 Cache Hit Rate",24.491256%,25.318243%,24.909886%
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"texture_load_requests","Total number of texture Load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",100,"unique_warps_launched","Number of warps launched",8192,8192,8192
