==5681== NVPROF is profiling process 5681, command: ./lud -s 256
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"gst_inst_32bit",496,7440,3968,416640
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"gst_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"gst_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_00",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_01",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_02",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_03",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_04",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_05",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_06",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"prof_trigger_07",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"warps_launched",1,15,8,840
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"inst_issued0",6154,93066,49672,5215613
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"inst_issued1",659,9885,5272,553564
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"inst_issued2",213,3195,1704,178928
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"inst_executed",1082,16230,8656,908880
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"thread_inst_executed",17584,263760,140672,14770560
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"not_predicated_off_thread_inst_executed",17280,259200,138240,14515200
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"global_load",48,720,384,40320
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"global_store",31,465,248,26040
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"generic_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"generic_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"inst_executed_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"active_cycles_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"local_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"local_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"shared_load",129,1935,1032,108360
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"shared_store",79,1185,632,66360
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"inst_executed_shared_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"shared_atom",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"global_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"atom_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"gred_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"divergent_branch",3,45,24,2520
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"branch",57,855,456,47880
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"shared_ld_bank_conflict",31,465,248,26040
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"shared_st_bank_conflict",112,1680,896,94080
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"shared_ld_transactions",232,3480,1856,194880
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"shared_st_transactions",191,2865,1528,160440
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"active_cycles",7026,106146,56648,5948105
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"elapsed_cycles_sm",679952,734318,698399,73331958
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"active_warps",10455,277653,107452,11282544
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"active_cycles_pm",6924,104491,55745,5853240
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"active_warps_pm",6924,104488,55745,5853252
"Tesla P100-SXM2-16GB (0)","lud_perimeter(float*, int, int)",105,"elapsed_cycles_pm",342888,359901,349408,36687870
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"tex0_cache_sector_queries",256,28928,12202,1281280
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"tex1_cache_sector_queries",0,28672,8960,940800
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"tex0_cache_sector_misses",160,18080,7430,780192
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"tex1_cache_sector_misses",0,17920,5480,575456
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb_subp0_read_sectors",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb_subp1_read_sectors",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb_subp0_write_sectors",0,12,1,204
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb_subp1_write_sectors",0,4,0,24
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb1_subp0_read_sectors",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb1_subp1_read_sectors",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb1_subp0_write_sectors",0,16,5,551
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"fb1_subp1_write_sectors",0,8,2,232
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_write_sector_misses",0,20,7,755
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_write_sector_misses",0,16,2,288
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_read_sector_misses",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_read_sector_misses",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_read_tex_sector_queries",64,10336,3788,397824
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_read_tex_sector_queries",32,11264,3831,402304
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_write_tex_sector_queries",32,3616,1339,140672
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_write_tex_sector_queries",0,3584,1305,137088
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_read_tex_hit_sectors",64,10336,3788,397824
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_read_tex_hit_sectors",32,11264,3831,402304
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_write_tex_hit_sectors",32,3616,1339,140672
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_write_tex_hit_sectors",0,3584,1305,137088
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_total_read_sector_queries",72,10400,3833,402488
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_total_read_sector_queries",40,11328,3875,406968
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_total_write_sector_queries",41,3629,1350,141817
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_total_write_sector_queries",0,3588,1307,137308
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_read_sysmem_sector_queries",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp0_write_sysmem_sector_queries",1,5,3,325
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"l2_subp1_write_sysmem_sector_queries",0,4,1,200
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gld_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gld_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gld_inst_32bit",768,172800,63488,6666240
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gld_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gld_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gst_inst_8bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gst_inst_16bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gst_inst_32bit",256,57600,21162,2222080
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gst_inst_64bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gst_inst_128bit",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_00",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_01",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_02",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_03",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_04",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_05",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_06",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"prof_trigger_07",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"warps_launched",8,1800,661,69440
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"inst_issued0",1969,120559,79622,8360414
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"inst_issued1",398,87752,32524,3415043
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"inst_issued2",120,27000,9920,1041600
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"inst_executed",616,138600,50922,5346880
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"thread_inst_executed",19712,4435200,1629525,171100160
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"not_predicated_off_thread_inst_executed",19712,4435200,1629525,171100160
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"global_load",24,5400,1984,208320
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"global_store",8,1800,661,69440
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"generic_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"generic_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"inst_executed_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"active_cycles_in_trap",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"local_store",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"local_load",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"shared_load",160,36000,13226,1388800
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"shared_store",16,3600,1322,138880
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"inst_executed_shared_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"shared_atom",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"global_atom_cas",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"atom_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"gred_count",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"divergent_branch",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"branch",8,1800,661,69440
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"shared_ld_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"shared_st_bank_conflict",0,0,0,0
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"shared_ld_transactions",192,43200,15872,1666560
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"shared_st_transactions",16,3600,1322,138880
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"active_cycles",1247,115310,61196,6425668
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"elapsed_cycles_sm",354280,426526,384941,40418810
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"active_warps",11380,4478593,1146299,120361401
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"active_cycles_pm",1270,59363,35944,3774136
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"active_warps_pm",9976,3098308,1013317,106398296
"Tesla P100-SXM2-16GB (0)","lud_internal(float*, int, int)",105,"elapsed_cycles_pm",177275,213483,192271,20188489
