==15956== NVPROF is profiling process 15956, command: ./myocyte 100 1 0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",17,17,17
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.025594%,0.086846%,0.049485%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.001163%,0.009835%,0.003788%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",94,94,94
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_total_data_transmitted","NVLink Total Data Transmitted",576,576,576
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_total_data_received","NVLink Total Data Received",384,384,384
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_user_data_transmitted","NVLink User Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_user_data_received","NVLink User Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_overhead_data_transmitted","NVLink Overhead Data Transmitted",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_overhead_data_received","NVLink Overhead Data Received",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_total_nratom_data_transmitted","NVLink Total Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_user_nratom_data_transmitted","NVLink User Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_total_ratom_data_transmitted","NVLink Total Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_user_ratom_data_transmitted","NVLink User Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_total_write_data_transmitted","NVLink Total Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_user_write_data_transmitted","NVLink User Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_transmit_throughput","NVLink Transmit Throughput",12.563844MB/s,14.948198MB/s,14.463697MB/s
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_receive_throughput","NVLink Receive Throughput",8.375896MB/s,9.965466MB/s,9.642457MB/s
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_total_response_data_received","NVLink Total Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"nvlink_user_response_data_received","NVLink User Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"ipc","Executed IPC",0.095978,0.140793,0.115841
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"issued_ipc","Issued IPC",0.096474,0.141988,0.121541
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"issue_slot_utilization","Issue Slot Utilization",4.589359%,6.737442%,5.779724%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"sm_efficiency","Multiprocessor Activity",2.122679%,2.398451%,2.280037%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"achieved_occupancy","Achieved Occupancy",0.015625,0.015625,0.015625
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.131426,0.135068,0.133415
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"tex_utilization","Unified Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"tex_fu_utilization","Texture Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"special_fu_utilization","Special Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.000408%,0.000693%,0.000558%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.001969%,0.002909%,0.002392%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,512,190
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"pcie_total_data_received","PCIe Total Data Received",0,512,77
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_global_loads","Warp level instructions for global loads",106,106,106
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_global_stores","Warp level instructions for global stores",94,94,94
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",544,544,544
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"dram_read_bytes","Total bytes read from DRAM to L2 cache",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"dram_write_bytes","Total bytes written from L2 cache to DRAM",0,768,320
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",3008,3008,3008
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_surface_reduction_bytes","Bytes written to L2 from Unified Cache for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_surface_atomic_store_bytes","Bytes transferred between Unified Cache and L2 for surface atomics",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"global_load_requests","Total number of global load requests from Multiprocessor",106,106,106
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"local_load_requests","Total number of local load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"surface_load_requests","Total number of surface load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"global_store_requests","Total number of global store requests from Multiprocessor",94,94,94
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"local_store_requests","Total number of local store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"surface_store_requests","Total number of surface store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"global_atomic_requests","Total number of global atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"global_reduction_requests","Total number of global reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"surface_atomic_requests","Total number of surface atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"surface_reduction_requests","Total number of surface reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"sysmem_read_bytes","System Memory Read Bytes",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"sysmem_write_bytes","System Memory Write Bytes",160,160,160
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"l2_tex_hit_rate","L2 Cache Hit Rate",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"texture_load_requests","Total number of texture Load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","kernel(int, float*, float*, float*, float*)",86,"unique_warps_launched","Number of warps launched",2,2,2
